FirstName,LastName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Alexa,GRANDE,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,5,7.350,4.4,NA,11.75
Deborah,SALMINA,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,6,7.050,4.8,0.1,11.75
Yiseth,VALENZUELA,w,COL,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,7,7.050,4.6,NA,11.65
Rachel,RODRIGUEZ,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,8,6.900,4.5,NA,11.4
Hillary,HERON SOTO,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,9,6.850,4.5,NA,11.35
Isuamy,PERERA,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,10,6.450,4.8,NA,11.25
Milca,LEON,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,11,6.650,4.5,NA,11.15
Franciny,MORALES,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,12,6.450,4.6,NA,11.05
Tyesha,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,13,6.000,5,NA,11
Karelys,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,14,6.500,4.4,NA,10.9
Alexa,MORENO,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,15,6.300,4.7,0.1,10.9
China,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,16,6.600,4.2,NA,10.8
Ginna,ESCOBAR,w,COL,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,17,6.450,4.2,NA,10.65
Stella,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,18,6.100,4.4,NA,10.5
Lauren,DUCAS,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,19,5.750,4.5,NA,10.25
Amika,EVERY,w,ARU,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,NA,0.000,NA,NA,NA
Yamilet,PENA,w,DOM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,NA,0.000,NA,NA,NA
Hillary,HERON SOTO,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,1,7.950,5,NA,12.95
Natalia,ESCALERA,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,2,7.750,5.2,0.1,12.85
Alexa,MORENO,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,3,7.350,5.3,NA,12.65
Deborah,SALMINA,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,4,7.700,4.7,NA,12.4
Yiseth,VALENZUELA,w,COL,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,5,8.000,4.3,NA,12.3
Karla Andrea,NAVAS BOYD,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,6,8.050,4.2,NA,12.25
Karelys,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,7,7.600,4.5,NA,12.1
Ginna,ESCOBAR,w,COL,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,8,7.350,4.6,NA,11.95
Alexa,GRANDE,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,9,7.700,4.4,0.3,11.8
Paola,RUANO,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,10,7.600,3.8,NA,11.4
Annalise,NEWMAN ACHEE,w,TTO,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,11,6.900,4.6,0.2,11.3
Stella,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,12,6.850,4.3,NA,11.15
Tyesha,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,13,7.000,4.1,NA,11.1
Milca,LEON,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,14,6.850,4.2,0.1,10.95
Lauren,DUCAS,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,15,6.800,4.1,NA,10.9
Franciny,MORALES,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,16,6.700,4.2,NA,10.9
Isuamy,PERERA,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,17,6.950,4.5,0.6,10.85
Rachel,RODRIGUEZ,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,18,6.650,4.4,0.3,10.75
China,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,19,5.950,3.9,NA,9.85
Amika,EVERY,w,ARU,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,20,8.300,1.4,6.5,3.2
Yamilet,PENA,w,DOM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,NA,0.000,NA,NA,NA
Tyesha,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,1,7.750,5.1,NA,12.85
Alexa,MORENO,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,2,7.150,5.5,NA,12.65
Karla Andrea,NAVAS BOYD,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,3,7.250,5.3,NA,12.55
Annalise,NEWMAN ACHEE,w,TTO,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,4,7.550,4.8,NA,12.35
Rachel,RODRIGUEZ,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,5,7.800,4.5,NA,12.3
Deborah,SALMINA,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,6,7.250,4.8,NA,12.05
Isuamy,PERERA,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,7,7.850,4.1,NA,11.95
Milca,LEON,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,8,7.300,4.6,NA,11.9
Ginna,ESCOBAR,w,COL,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,9,7.400,4.4,NA,11.8
Hillary,HERON SOTO,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,10,7.000,4.7,NA,11.7
Stella,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,11,7.250,4.4,NA,11.65
Karelys,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,12,7.250,4.2,NA,11.45
Yiseth,VALENZUELA,w,COL,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,13,6.900,4.4,NA,11.3
Paola,RUANO,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,14,7.500,3.5,NA,11
Natalia,ESCALERA,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,15,6.000,5,NA,11
Alexa,GRANDE,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,16,6.350,3.9,NA,10.25
Franciny,MORALES,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,17,5.550,4,NA,9.55
Lauren,DUCAS,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,18,5.250,2.3,NA,7.55
Amika,EVERY,w,ARU,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,NA,0.000,NA,NA,NA
China,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,NA,0.000,NA,NA,NA
Yamilet,PENA,w,DOM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,NA,0.000,NA,NA,NA
Hillary,HERON SOTO,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,1,8.450,5,NA,13.45
Alexa,MORENO,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,2,8.150,5.4,0.1,13.45
Karla Andrea,NAVAS BOYD,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,3,8.750,4.6,NA,13.35
Tyesha,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,4,8.700,4.2,NA,12.9
Yiseth,VALENZUELA,w,COL,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,4,8.700,4.2,NA,12.9
Annalise,NEWMAN ACHEE,w,TTO,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,6,8.650,4.2,NA,12.85
Ginna,ESCOBAR,w,COL,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,7,8.550,4.2,NA,12.75
Deborah,SALMINA,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,7,8.550,4.2,NA,12.75
Alexa,GRANDE,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,9,8.500,4.2,NA,12.7
Franciny,MORALES,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,10,8.350,4.2,NA,12.55
Natalia,ESCALERA,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,11,8.250,4.6,0.3,12.55
Isuamy,PERERA,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,12,8.550,4.2,0.3,12.45
Paola,RUANO,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,13,8.550,3.6,NA,12.15
Milca,LEON,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,14,8.450,3.6,NA,12.05
Karelys,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,15,8.300,3.6,NA,11.9
Stella,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,16,7.650,4.2,NA,11.85
Rachel,RODRIGUEZ,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,17,7.850,4.2,0.3,11.75
China,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,18,8.200,3.6,0.1,11.7
Lauren,DUCAS,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,19,7.700,3.4,NA,11.1
Amika,EVERY,w,ARU,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,NA,0.000,NA,NA,NA
Yamilet,PENA,w,DOM,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,NA,0.000,NA,NA,NA
Paulina,CAMPOS,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,1,7.750,5,0.1,12.65
Karla Andrea,NAVAS BOYD,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,2,7.500,4.5,NA,12
Alexa,MORENO,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,3,6.950,4.7,0.1,11.55
Stella,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,4,7.000,4.4,NA,11.4
Alexa,GRANDE,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,5,6.850,4.4,NA,11.25
Ginna,ESCOBAR,w,COL,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,6,7.100,4.1,NA,11.2
Tyesha,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,7,5.350,5,NA,10.35
Milca,LEON,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,8,4.650,3.8,NA,8.45
Alexa,MORENO,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,1,8.250,5.3,NA,13.55
Natalia,ESCALERA,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,2,8.200,5.2,NA,13.4
Hillary,HERON SOTO,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,3,7.850,5,NA,12.85
Lana,HERRERA RODRIGUEZ,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,4,8.050,4.6,NA,12.65
Yiseth,VALENZUELA,w,COL,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,5,7.700,4.7,NA,12.4
Deborah,SALMINA,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,6,7.600,4.7,0.1,12.2
Ginna,ESCOBAR,w,COL,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,7,7.100,4.9,NA,12
Karelys,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,8,7.500,4.5,0.3,11.7
Paulina,CAMPOS,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,1,7.900,5.5,NA,13.4
Karla Andrea,NAVAS BOYD,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,2,7.550,5.5,NA,13.05
Tyesha,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,3,7.650,5.1,NA,12.75
Annalise,NEWMAN ACHEE,w,TTO,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,4,7.500,4.7,NA,12.2
Natalia,ESCALERA,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,5,6.300,5.8,NA,12.1
Stella,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,6,7.650,4.4,NA,12.05
Milca,LEON,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,7,7.400,4.6,NA,12
Ginna,ESCOBAR,w,COL,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,8,5.350,4.4,NA,9.75
Alexa,MORENO,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,1,8.850,4.4,NA,13.25
Yamilet,PENA,w,DOM,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,2,8.750,5,NA,13.75
Ahtziri,SANDOVAL,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,3,8.450,4,NA,12.45
Karla,NAVAS BOYD,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,4,8.700,4.6,NA,13.3
,HERON SOTO,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,5,7.450,4.6,0.3,11.75
Isuamy,PERERA,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,6,8.450,3.8,NA,12.25
Alexa,GRANDE,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,7,8.650,3.4,NA,12.05
Yiseth,VALENZUELA,w,COL,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,8,8.500,3.4,NA,11.9
Paulina,CAMPOS,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,1,7.400,5,0.1,12.3
Alexa,MORENO,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,2,7.150,5.1,0.1,12.15
Alexa,GRANDE,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,3,7.600,4.4,NA,12
Milca,LEON,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,4,7.500,4.5,NA,12
Tyesha,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,5,6.800,5.2,NA,12
Stella,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,6,7.450,4.4,NA,11.85
Karla Andrea,NAVAS BOYD,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,7,7.150,4.5,NA,11.65
Natalia,ESCALERA,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,8,6.450,5.3,0.1,11.65
Valeria,ARRAIZ,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,9,7.350,4.2,NA,11.55
Ginna,ESCOBAR,w,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,10,7.050,4.5,NA,11.55
Franciny,MORALES,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,11,6.950,4.6,NA,11.55
Annalise,NEWMAN ACHEE,w,TTO,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,12,6.650,4.8,NA,11.45
Natalia,DELGADO,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,13,6.900,4.5,NA,11.4
Anelena,RODRIGUEZ,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,14,7.150,4,NA,11.15
Cassandra,LOUSTALOT,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,15,6.050,5.1,NA,11.15
Paola,RUANO,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,16,6.700,4.5,0.1,11.1
Karen,CUBILLOS,w,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,17,7.050,4,NA,11.05
Rachel,RODRIGUEZ,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,18,6.550,4.5,NA,11.05
Isuamy,PERERA,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,19,6.250,4.7,NA,10.95
Lauren,DUCAS,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,20,6.400,4.5,NA,10.9
Karelys,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,21,6.100,4.5,NA,10.6
Angelica,MESA,w,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,22,6.800,3.7,NA,10.5
Hillary,HERON SOTO,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,23,6.000,4.5,NA,10.5
Deborah,SALMINA,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,24,5.750,4.8,0.1,10.45
Yiseth,VALENZUELA,w,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,25,5.800,4.6,NA,10.4
Yamilet,PENA,w,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,26,5.750,4.5,NA,10.25
Lana,HERRERA RODRIGUEZ,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,27,5.500,4.6,NA,10.1
Lucia,PAULINO LOPEZ,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,28,5.800,4.3,0.1,10
Angelissa,PONCE,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,29,5.650,4.3,NA,9.95
Getsemary,MARTINEZ,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,30,5.700,4,NA,9.7
Amika,EVERY,w,ARU,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,31,5.600,4,NA,9.6
China,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,32,4.950,4.2,NA,9.15
Carmina,CHAVEZ,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,33,4.650,4.2,NA,8.85
Jamilia,DUFFUS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,34,3.550,3.9,NA,7.45
Sabrina,CARDERO,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,35,3.300,4.1,NA,7.4
Sydney,BARROS,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,NA,0.000,NA,NA,NA
Alexa,MORENO,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,1,8.050,5.3,NA,13.35
Natalia,ESCALERA,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,2,8.150,5.2,0.1,13.25
Hillary,HERON SOTO,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,3,8.050,5,NA,13.05
Cassandra,LOUSTALOT,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,4,8.000,5,0.1,12.9
Deborah,SALMINA,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,5,8.050,4.6,NA,12.65
Ginna,ESCOBAR,w,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,6,7.550,4.9,NA,12.45
Lana,HERRERA RODRIGUEZ,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,7,7.700,4.6,NA,12.3
Ahtziri,SANDOVAL,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,8,7.750,4.5,NA,12.25
Yiseth,VALENZUELA,w,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,9,8.100,4.1,NA,12.2
Karelys,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,10,7.450,4.6,NA,12.05
Alexa,GRANDE,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,11,7.800,4.5,0.3,12
Valeria,ARRAIZ,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,12,7.700,4.3,NA,12
Sydney,BARROS,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,13,6.750,5.2,NA,11.95
Angelissa,PONCE,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,14,7.600,4.6,0.3,11.9
Angelica,MESA,w,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,15,7.400,4.4,NA,11.8
Karla Andrea,NAVAS BOYD,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,16,7.300,4.5,0.1,11.7
Carmina,CHAVEZ,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,17,7.750,3.9,NA,11.65
Rachel,RODRIGUEZ,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,18,7.200,4.4,NA,11.6
Franciny,MORALES,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,19,7.450,4.1,NA,11.55
Paola,RUANO,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,20,7.650,3.8,NA,11.45
Valentina,BROSTELLA,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,21,7.350,4.2,0.1,11.45
Anelena,RODRIGUEZ,w,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,22,7.150,4.2,NA,11.35
Getsemary,MARTINEZ,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,23,7.300,4,NA,11.3
Stella,DIAZ,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,24,7.050,4.2,NA,11.25
Milca,LEON,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,25,6.950,4.2,NA,11.15
Lauren,DUCAS,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,26,6.900,4.2,NA,11.1
Tyesha,MATTIS,w,JAM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,27,6.800,4.3,0.3,10.8
Annalise,NEWMAN ACHEE,w,TTO,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,28,6.850,4.5,0.6,10.75
Yamilet,PENA,w,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,29,6.850,4.2,0.3,10.75
Isuamy,PERERA,w,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,30,6.650,4.4,0.3,10.75
