FirstName,LastName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Breanna,SCOTT,w,AUS,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,11,5.6,7.066,NA,12.666
Aoka,MORI,w,JPN,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,12,5.1,7.533,NA,12.633
Tina,ZELCIC,w,CRO,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,13,4.6,7.7,NA,12.3
Pin Ju,LAI,w,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,14,4.7,7.5,NA,12.2
Halle,HILTON,w,IRL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,15,4.9,7.3,NA,12.2
Rifda,IRFANALUTHFI,w,INA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,16,4.7,7.433,NA,12.133
Lobar,AMRILLAEVA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,17,4.9,7.2,NA,12.1
Mari,KANTER,w,NOR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,18,4.7,7.366,NA,12.066
Derin,TANRIYASUKUR,w,TUR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,19,5.2,6.833,0.1,11.933
Cheuk Lam,CHAN,w,HKG,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,20,4.6,7.033,NA,11.633
Filipa,MARTINS,w,POR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,21,4.8,6.833,NA,11.633
Jana,ABDELSALAM,w,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,22,4.8,6.733,NA,11.533
Jana,MAHMOUD,w,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,23,4.3,7.2,NA,11.5
Lucija,HRIBAR,w,SLO,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,24,4.7,6.8,NA,11.5
Oksana,CHUSOVITINA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,25,4.3,7.033,NA,11.333
Nazanin,TEYMUROVA,w,AZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,26,4.7,6.633,NA,11.333
Elvira,KATSALI,w,GRE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,27,4.6,6.7,NA,11.3
Mafalda,COSTA,w,POR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,28,5,6.3,NA,11.3
Klara,PETERKOVA,w,CZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,29,5.2,6.166,0.1,11.266
Madeleine,MARSHALL,w,NZL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,30,4.3,6.933,NA,11.233
Hiu Ying Angel,WONG,w,HKG,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,31,4.4,6.733,NA,11.133
Samira,GAHRAMANOVA,w,AZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,32,4.4,6.7,NA,11.1
Juliane,TOESSEBRO,w,NOR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,33,4.5,6.533,NA,11.033
Sanna,VEERMAN,w,NED,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,34,4.9,6.066,NA,10.966
Zala,TRTNIK,w,SLO,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,35,4.6,6.333,NA,10.933
Bilge,TARHAN,w,TUR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,36,5.3,5.566,0.1,10.766
Ani,GOBADZE,w,GEO,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,37,4.2,6.466,0.1,10.566
Ameera,HARIADI,w,INA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,38,4.4,5.966,NA,10.366
Lihie,RAZ,w,ISR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,39,5.3,5.066,NA,10.366
Magdalini,TSIORI,w,GRE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,40,3.9,6.433,NA,10.333
Emma,SLEVIN,w,IRL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,41,5,5.333,NA,10.333
Valerija,RATOBILSKA,w,LAT,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,42,4.8,5.466,NA,10.266
Ginna,ESCOBAR BETANCUR,w,COL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,43,4.4,5.933,0.1,10.233
Joana,DE FREITAS,w,MON,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,44,3.8,6.2,NA,10
Katrina,JUREVICA,w,LAT,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,45,4.6,5.233,NA,9.833
Amina,KHALIMARDEN,w,KAZ,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,46,4.4,5.066,NA,9.466
Marine,BOYER,w,FRA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,1,4.9,8.066,NA,12.966
Ruby,PASS,w,AUS,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,2,5,7.9,NA,12.9
Ayaka,SAKAGUCHI,w,JPN,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,3,5.2,7.733,0.2,12.733
Halle,HILTON,w,IRL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,4,4.8,7.766,NA,12.566
Nazanin,TEYMUROVA,w,AZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,5,4.9,7.666,NA,12.566
Sevgi,KAYISOGLU,w,TUR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,6,4.9,7.6,NA,12.5
Arianna,BELARDELLI,w,ITA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,7,5.3,7.533,0.4,12.433
Elvira,KATSALI,w,GRE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,8,4.7,7.7,NA,12.4
Mari,KANTER,w,NOR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,9,4.5,7.8,NA,12.3
Pin Ju,LAI,w,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,10,4.7,7.6,NA,12.3
Rifda,IRFANALUTHFI,w,INA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,11,4.8,7.5,NA,12.3
Lihie,RAZ,w,ISR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,12,4.7,7.5,NA,12.2
Dominika,PONIZILOVA,w,CZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,13,4.5,7.666,NA,12.166
Zala,TRTNIK,w,SLO,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,14,4.5,7.6,NA,12.1
Aida,BAUYRZHANOVA,w,KAZ,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,15,4.7,7.5,0.1,12.1
Lucija,HRIBAR,w,SLO,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,15,4.7,7.5,0.1,12.1
Madeleine,MARSHALL,w,NZL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,17,4.6,7.433,NA,12.033
Bengisu,YILDIZ,w,TUR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,18,4.7,7.333,NA,12.033
Darya,YASSINSKAYA,w,KAZ,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,19,4.7,7.4,0.1,12
Mafalda,COSTA,w,POR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,20,4.7,7.3,NA,12
Lobar,AMRILLAEVA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,21,4.9,7.166,0.1,11.966
Jana,ABDELSALAM,w,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,22,4.5,7.366,NA,11.866
Sanna,VEERMAN,w,NED,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,23,5.1,7.033,0.4,11.733
Valerija,RATOBILSKA,w,LAT,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,24,4.4,7.233,NA,11.633
Gulnaz,JUMABEKOVA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,25,4.6,6.966,NA,11.566
Breanna,SCOTT,w,AUS,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,26,5.1,6.7,0.3,11.5
Viola,PIERAZZINI,w,ITA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,27,4.8,6.666,NA,11.466
Alexandra,EMEINIDOU,w,GRE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,28,4.1,7.266,NA,11.366
Katrina,JUREVICA,w,LAT,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,29,4.3,7.066,NA,11.366
Cheuk Lam,CHAN,w,HKG,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,30,4,7.3,NA,11.3
Ameera,HARIADI,w,INA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,31,4.3,6.933,0.1,11.133
Klara,PETERKOVA,w,CZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,32,4.8,6.233,0.1,10.933
Joana,DE FREITAS,w,MON,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,33,4.1,6.666,NA,10.766
Emma,SLEVIN,w,IRL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,34,4.6,6.433,0.3,10.733
Juliane,TOESSEBRO,w,NOR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,35,4.3,6.233,0.4,10.133
Ani,GOBADZE,w,GEO,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,36,3.7,6.366,0.3,9.766
Qiyuan,QIU,w,CHN,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,1,6.2,8.566,NA,14.766
Giorgia,VILLA,w,ITA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,2,5.9,8,NA,13.9
Sanna,VEERMAN,w,NED,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,3,6.1,7.6,NA,13.7
Eythora,THORSDOTTIR,w,NED,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,4,5.6,7.933,NA,13.533
Georgia Rose,BROWN,w,AUS,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,5,5.7,7.8,NA,13.5
Ruby,PASS,w,AUS,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,6,5.8,7.566,NA,13.366
Sevgi,KAYISOGLU,w,TUR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,7,5.4,7.633,NA,13.033
Filipa,MARTINS,w,POR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,8,5.3,7.633,NA,12.933
Aoka,MORI,w,JPN,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,9,5.6,7.3,NA,12.9
Arianna,BELARDELLI,w,ITA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,10,5.1,7.733,NA,12.833
Anna,LASHCHEVSKA,w,UKR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,11,5.4,6.833,NA,12.233
Magdalini,TSIORI,w,GRE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,12,4.6,7.533,NA,12.133
Jana,MAHMOUD,w,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,13,5.1,6.866,NA,11.966
Lucija,HRIBAR,w,SLO,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,14,4.7,7.066,NA,11.766
Rifda,IRFANALUTHFI,w,INA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,15,4,7.666,NA,11.666
Pin Ju,LAI,w,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,16,4.1,7.533,NA,11.633
Yelyzaveta,HUBAREVA,w,UKR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,17,5.2,6.4,NA,11.6
Halle,HILTON,w,IRL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,18,4.3,7.233,NA,11.533
Lihie,RAZ,w,ISR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,19,4.9,6.633,NA,11.533
Ginna,ESCOBAR BETANCUR,w,COL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,20,4.4,7.066,NA,11.466
Ayaka,SAKAGUCHI,w,JPN,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,21,4.6,6.8,NA,11.4
Ameera,HARIADI,w,INA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,22,3.9,7.4,NA,11.3
Derin,TANRIYASUKUR,w,TUR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,23,5,6.3,NA,11.3
Aida,BAUYRZHANOVA,w,KAZ,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,24,4.5,6.7,NA,11.2
Mari,KANTER,w,NOR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,25,4.1,6.933,NA,11.033
Klara,PETERKOVA,w,CZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,26,4.3,6.2,NA,10.5
Amina,KHALIMARDEN,w,KAZ,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,27,3.5,6.5,NA,10
Lobar,AMRILLAEVA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,28,3.6,6.3,NA,9.9
Elvira,KATSALI,w,GRE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,29,4.3,4.866,NA,9.166
Mafalda,COSTA,w,POR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,30,4.1,4.466,0.3,8.266
Linmin,YU,w,CHN,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,1,5.2,8.533,0.3,13.433
Linmin,YU,w,CHN,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,1,4.2,8.8,0.1,12.9
,CHUSOVITINA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,2,4,8.833,NA,12.833
,CHUSOVITINA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,2,4.4,8.8,NA,13.2
Rifda,IRFANALUTHFI,w,INA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,3,4.2,8.866,NA,13.066
Rifda,IRFANALUTHFI,w,INA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,3,3.8,8.866,NA,12.666
Bilge,TARHAN,w,TUR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,4,4.2,8.8,NA,13
Bilge,TARHAN,w,TUR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,4,4,8.566,NA,12.566
,THORSDOTTIR,w,NED,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,5,5,8.733,NA,13.733
,THORSDOTTIR,w,NED,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,5,4.4,7.633,0.3,11.733
Nancy,TAMAN,w,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,6,4.2,8.766,0.1,12.866
Nancy,TAMAN,w,EGY,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,6,3.8,8.666,NA,12.466
Coline,DEVILLARD,w,FRA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,7,5.4,7.533,0.3,12.633
Coline,DEVILLARD,w,FRA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,7,4.2,8.4,NA,12.6
Darya,YASSINSKAYA,w,KAZ,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,8,4,8.666,NA,12.666
Darya,YASSINSKAYA,w,KAZ,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,8,3.8,8.733,NA,12.533
Bengisu,YILDIZ,w,TUR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,9,4.2,8.566,NA,12.766
Bengisu,YILDIZ,w,TUR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,9,3.8,8.5,NA,12.3
,TEYMUROVA,w,AZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,10,4,8.833,NA,12.833
,TEYMUROVA,w,AZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,10,3.4,8.666,NA,12.066
Lihie,RAZ,w,ISR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,11,4.2,8.7,NA,12.9
Lihie,RAZ,w,ISR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,11,3.4,8.533,NA,11.933
,JUMABEKOVA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,12,4.2,8.5,NA,12.7
,JUMABEKOVA,w,UZB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,12,3.6,8.5,0.1,12
,KHALIMARDEN,w,KAZ,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,13,3.6,8.6,NA,12.2
,KHALIMARDEN,w,KAZ,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,13,3.4,8.633,NA,12.033
,ESCOBAR,w,COL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,14,4.2,8.566,NA,12.766
,ESCOBAR,w,COL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,14,4,7.433,0.1,11.333
Katrina,JUREVICA,w,LAT,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,15,4.2,8.633,0.1,12.733
Katrina,JUREVICA,w,LAT,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,15,3.6,7.433,NA,11.033
Juliane,TOESSEBRO,w,NOR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,16,4.2,7.433,NA,11.633
Juliane,TOESSEBRO,w,NOR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,16,3.4,8.6,NA,12
Mafalda,COSTA,w,POR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,17,3.2,8.533,NA,11.733
Mafalda,COSTA,w,POR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,17,3.2,8.5,NA,11.7
,MARSHALL,w,NZL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,18,3.2,8.433,NA,11.633
,MARSHALL,w,NZL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,18,3.2,8.5,NA,11.7
,EMEINIDOU,w,GRE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,19,3.6,7.666,0.1,11.166
,EMEINIDOU,w,GRE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,19,3.4,8.4,NA,11.8
Ameera,HARIADI,w,INA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,20,3.6,7.866,0.3,11.166
Ameera,HARIADI,w,INA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,20,3.2,8.566,NA,11.766
,PONIZILOVA,w,CZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,21,3.4,7.133,0.3,10.233
,PONIZILOVA,w,CZE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,21,3.8,8.6,0.3,12.1
Joana,DE FREITAS,w,MON,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,22,0,8.566,NA,0
Joana,DE FREITAS,w,MON,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,22,3.2,8.566,NA,11.766
Amalie,DALENE,w,NOR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,NA,4.4,7.466,0.3,11.566
Amalie,DALENE,w,NOR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,NA,NA,NA,NA,NA
