FirstName,LastName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Oksana,CHUSOVITINA,w,UZB,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,8,3.6,8.3,NA,11.9
Oksana,CHUSOVITINA,w,UZB,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,8,3.4,8.7,NA,12.1
Asia,D AMATO,w,ITA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,1,5,9.133,NA,14.133
Asia,D AMATO,w,ITA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,1,4.8,9.1,NA,13.9
Joscelyn,ROBERSON,w,USA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,2,5.2,8.866,NA,14.066
Joscelyn,ROBERSON,w,USA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,2,5,8.966,NA,13.966
Camille,RASMUSSEN,w,DEN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,3,5,8.766,0.1,13.666
Camille,RASMUSSEN,w,DEN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,3,4.4,8.7,NA,13.1
Hillary,HERON,w,PAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,4,5.4,8.233,0.3,13.333
Hillary,HERON,w,PAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,4,4.2,8.733,NA,12.933
Oksana,CHUSOVITINA,w,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,5,4,8.833,NA,12.833
Oksana,CHUSOVITINA,w,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,5,4.4,8.9,NA,13.3
Rifda,IRFANALUTHFI,w,INA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,6,4.2,8.8,NA,13
Rifda,IRFANALUTHFI,w,INA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,6,4,8.633,NA,12.633
Patricie,MAKOVICKOVA,w,CZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,7,4,8.633,NA,12.633
Patricie,MAKOVICKOVA,w,CZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,7,4,8.6,NA,12.6
Maria,TRONRUD,w,NOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,8,4.2,8.8,NA,13
Maria,TRONRUD,w,NOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,8,3.4,8.766,NA,12.166
Nazanin,TEYMUROVA,w,AZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,9,4,8.666,NA,12.666
Nazanin,TEYMUROVA,w,AZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,9,3.8,8.7,NA,12.5
Charlize,MOERZ,w,AUT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,10,4.4,8.366,NA,12.766
Charlize,MOERZ,w,AUT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,10,3.8,8.566,NA,12.366
Darya,YASSINSKAYA,w,KAZ,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,11,4,8.733,NA,12.733
Darya,YASSINSKAYA,w,KAZ,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,11,3.8,8.6,NA,12.4
Lana,HERRERA,w,PAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,12,4.2,8.633,NA,12.833
Lana,HERRERA,w,PAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,12,3.8,8.466,NA,12.266
Julie,ERICHSEN,w,NOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,13,4.2,8.766,NA,12.966
Julie,ERICHSEN,w,NOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,13,3.4,8.7,NA,12.1
Viivi,NIEMINEN,w,FIN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,14,4.4,8.133,0.3,12.233
Viivi,NIEMINEN,w,FIN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,14,3.8,8.8,NA,12.6
Ameera,HARIADI,w,INA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,15,4.2,8.7,NA,12.9
Ameera,HARIADI,w,INA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,15,3.2,8.466,NA,11.666
Ava,STEWART,w,CAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,16,4.6,8.7,NA,13.3
Ava,STEWART,w,CAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,16,4.2,8.8,2,11
Sihem,HAMIDI,w,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,17,3.8,8.533,NA,12.333
Sihem,HAMIDI,w,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,17,3.4,8.466,NA,11.866
Dildora,ARIPOVA,w,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,18,4.2,7.633,0.1,11.733
Dildora,ARIPOVA,w,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,18,3.8,8.633,NA,12.433
Hayden,SKINNER,m,GBR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,19,5.2,8.033,0.1,13.133
Hayden,SKINNER,m,GBR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,19,5.2,7.933,NA,13.133
Houssem Eddine,HAMADOUCHE,m,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,20,4.8,8.133,NA,12.933
Houssem Eddine,HAMADOUCHE,m,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,20,4,8.766,0.1,12.666
Ricards,PLATE,m,LAT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,21,4,9.033,0.1,13.033
Ricards,PLATE,m,LAT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,21,4,8.633,0.3,12.333
Javier,ROJO,m,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,22,5.2,8.533,0.3,13.733
Javier,ROJO,m,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,22,2.8,8.766,NA,11.566
Nancy,TAMAN,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,19,4.2,8.666,NA,12.866
Nancy,TAMAN,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,19,3.6,7.666,NA,11.266
Farida,DABOUR,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,20,3.6,8.5,NA,12.1
Farida,DABOUR,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,20,3.4,8.533,NA,11.933
Jessica,DOWLING,w,CAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,21,4.2,8.5,0.1,12.6
Jessica,DOWLING,w,CAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,21,3.4,7.7,0.1,11
Valerija,RATOBILSKA,w,LAT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,22,3.6,8.6,0.1,12.2
Valerija,RATOBILSKA,w,LAT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,22,3.6,7.6,NA,11.2
Ruba,ALDAOUD,w,JOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,23,3.2,8.6,NA,11.8
Ruba,ALDAOUD,w,JOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,23,1.6,8.566,NA,10.166
Malek,REZAGUI,w,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,24,3.6,8.733,NA,12.333
Malek,REZAGUI,w,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,24,0,0,NA,0
Zarith Imaan,KHALID,w,MAS,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,NA,0,0,NA,0
