LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
KULCZYNSKA,Emilia,w,POL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,75,4.4,7.166,,11.566
KULCZYNSKA,Emilia,w,POL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,53,4.2,7.633,,11.833
KULCZYNSKA,Emilia,w,POL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,113,3.8,7.566,,11.366
KULCZYNSKA,Emilia,w,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,20,4.5,7.7,,12.2
KULCZYNSKA,Emilia,w,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,30,3.6,6.633,0.3,9.933
KULCZYNSKA,Emilia,w,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,20,4.5,6.533,,11.033
KULCZYNSKA,Emilia,w,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT1,16,3.8,8.4,0.1,12.1
KULCZYNSKA,Emilia,w,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT2,16,3.4,8.633,0.1,11.933
KUNAVER,Meta,w,SLO,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",BB,111,3.7,5.433,,9.133
KUNAVER,Meta,w,SLO,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,111,3.7,7.1,0.3,10.5
KUNAVER,Meta,w,SLO,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",UB,108,3.9,5.766,,9.666
KUNAVER,Meta,w,SLO,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",VT1,,3.8,8.133,0.1,11.833
KUNAVER,Meta,w,SLO,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",VT2,,,,,
KUNAVER,Meta,w,SLO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT1,12,3.8,8.5,,12.3
KUNAVER,Meta,w,SLO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT2,12,3.8,8.433,,12.233
KURBANOV,Nariman,m,KAZ,9–12 Mar 2023,World Cup,final,"Baku, Azerbaijan",PH,1,6.6,8.7,,15.3
KURBANOV,Nariman,m,KAZ,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PH,1,6.6,8.466,,15.066
KURBANOV,Nariman,m,KAZ,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",PH,7,6.2,7.366,,13.566
KURBANOV,Nariman,m,KAZ,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,1,6.2,8.5,,14.7
KURBANOV,Nariman,m,KAZ,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",PH,3,6.5,8.3,,14.8
KURBANOV,Nariman,m,KAZ,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,1,6.6,8.6,,15.2
KURBANOV,Nariman,m,KAZ,1-4 Mar 2023,World Cup,final,"Doha, Qatar",PH,1,6.6,8.8,,15.4
KURBANOV,Nariman,m,KAZ,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,1,6.6,8.566,,15.166
KUUSIKKO,Maisa,w,FIN,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",BB,29,4.6,7.366,,11.966
KUUSIKKO,Maisa,w,FIN,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,32,5.2,7.266,0.1,12.366
KUUSIKKO,Maisa,w,FIN,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",UB,51,5.4,6.9,,12.3
KUUSIKKO,Maisa,w,FIN,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,22,4.7,7.833,,12.533
KUUSIKKO,Maisa,w,FIN,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,15,5.2,7.666,,12.866
KUUSIKKO,Maisa,w,FIN,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,13,5.9,7.566,,13.466
KUUSIKKO,Maisa,w,FIN,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,17,4.6,8.733,,13.333
KUUSIKKO,Maisa,w,FIN,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT2,26,,,,
KUZMICKAS,Titas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,88,4,8.4,,12.4
KUZMICKAS,Titas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,100,3.2,7.933,,11.133
KUZMICKAS,Titas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,83,3.7,8.766,,12.466
KUZMICKAS,Titas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,116,3.1,5.1,4,4.2
KUZMICKAS,Titas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,105,3.5,7.866,,11.366
KUZMICKAS,Titas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,106,2.4,7.733,0.3,9.833
KUZMICKAS,Tomas,m,LTU,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,59,5,8.1,,13.1
KUZMICKAS,Tomas,m,LTU,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",HB,81,4.7,7.633,,12.333
KUZMICKAS,Tomas,m,LTU,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PB,60,4.8,8.233,,13.033
KUZMICKAS,Tomas,m,LTU,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PH,71,4.2,8.133,,12.333
KUZMICKAS,Tomas,m,LTU,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",SR,75,4.1,8.7,,12.8
KUZMICKAS,Tomas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,52,5,8.133,,13.133
KUZMICKAS,Tomas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,48,4.7,8.266,,12.966
KUZMICKAS,Tomas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,49,4.8,8.533,,13.333
KUZMICKAS,Tomas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,70,4.5,7.7,,12.2
KUZMICKAS,Tomas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,91,4.1,8.166,,12.266
KUZMICKAS,Tomas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,86,4.8,8.266,,13.066
KUZMICKAS,Tomas,m,LTU,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,37,4.2,7.366,,
KUZMICKAS,Tomas,m,LTU,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",HB,25,4.8,7.533,,12.333
KUZMICKAS,Tomas,m,LTU,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PB,25,5.1,6.7,,11.8
KYRIAKOU,Neofytos,m,CYP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,10,5.3,8.7,,14
KYRIAKOU,Neofytos,m,CYP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",HB,44,4.9,7.966,,12.866
KYRIAKOU,Neofytos,m,CYP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PB,92,4.2,8.166,,12.366
KYRIAKOU,Neofytos,m,CYP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PH,83,4.1,7.9,,12
KYRIAKOU,Neofytos,m,CYP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",VT1,14,5.2,9.166,,14.366
KYRIAKOU,Neofytos,m,CYP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",VT2,14,4.8,9.066,,13.866
KYRIAKOU,Neofytos,m,CYP,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,9,5.2,8.166,,13.366
KYRIAKOU,Neofytos,m,CYP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,22,5.4,7.833,,13.233
KYRIAKOU,Neofytos,m,CYP,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",HB,22,4.9,7.733,,12.633
KYRIAKOU,Neofytos,m,CYP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",HB,10,5.4,7.833,,13.233
KYRIAKOU,Neofytos,m,CYP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT1,16,5.2,8.833,,14.033
KYRIAKOU,Neofytos,m,CYP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT2,16,4.8,9.1,,13.9
KYRIAKOU,Neofytos,m,CYP,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,13,5.2,9.266,,14.466
KYRIAKOU,Neofytos,m,CYP,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,13,4.8,8.1,0.3,12.6
KYRLIDOU,Vasiliki,w,GRE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,38,4.7,3.433,0.1,8.033
KYRLIDOU,Vasiliki,w,GRE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,31,4.1,6.333,,10.433
KYSSELEF,Tjasa,w,SLO,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,26,4.6,8.533,,13.133
KYSSELEF,Tjasa,w,SLO,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT2,14,4.2,8.4,,12.6
LAI,Pin Ju,w,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,14,4.7,7.5,,12.2
LAI,Pin Ju,w,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,21,4.9,5.966,,10.866
LAI,Pin Ju,w,TPE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,40,4.8,6.033,0.5,10.333
LAI,Pin Ju,w,TPE,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",BB,21,4.9,6.866,,11.766
LAI,Pin Ju,w,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,10,4.7,7.6,,12.3
LAI,Pin Ju,w,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,17,4.5,7.266,0.1,11.666
LAI,Pin Ju,w,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,16,4.1,7.533,,11.633
LAI,Pin Ju,w,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,23,4.1,7.2,,11.3
LAI,Pin Ju,w,TPE,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",UB,11,4.1,7.533,,11.633
LANGENEGGER,Florian,m,SUI,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,20,5.6,8.2,0.1,13.7
LANGENEGGER,Florian,m,SUI,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",HB,32,4.5,8.5,,13
LANGENEGGER,Florian,m,SUI,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PB,46,5.5,7.833,,13.333
LANGENEGGER,Florian,m,SUI,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PH,21,5.2,8.266,,13.466
LANGENEGGER,Florian,m,SUI,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",SR,43,4.6,8.666,,13.266
LAROUI,Djenna,w,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,13,5,7.866,,12.866
LAROUI,Djenna,w,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",UB,18,5.5,7.7,,13.2
LAROUI,Djenna,w,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",VT1,12,3.8,8.666,,12.466
LAROUI,Djenna,w,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",VT2,12,3.8,8.733,,12.533
LASHCHEVSKA,Anna,w,UKR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",BB,53,5.7,5.633,0.1,11.233
LASHCHEVSKA,Anna,w,UKR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,48,4.9,7.166,,12.066
LASHCHEVSKA,Anna,w,UKR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",UB,32,5.6,7.133,,12.733
LASHCHEVSKA,Anna,w,UKR,9–12 Mar 2023,World Cup,final,"Baku, Azerbaijan",BB,3,5.7,7.733,,13.433
LASHCHEVSKA,Anna,w,UKR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,3,5.7,7.833,,13.533
LASHCHEVSKA,Anna,w,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,24,5.6,5.266,0.1,10.766
LASHCHEVSKA,Anna,w,UKR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,21,5.2,6.966,,12.166
LASHCHEVSKA,Anna,w,UKR,1-4 Mar 2023,World Cup,final,"Doha, Qatar",BB,2,5.7,7.633,,13.333
LASHCHEVSKA,Anna,w,UKR,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",BB,2,5.7,7.6,,13.3
LASHCHEVSKA,Anna,w,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,24,4.9,6.366,,11.266
LASHCHEVSKA,Anna,w,UKR,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,11,5.4,6.833,,12.233
LASHCHEVSKA,Anna,w,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,18,5.3,6.4,,11.7
LASHCHEVSKA,Anna,w,UKR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,10,5.7,6.866,,12.566
LASHCHEVSKA,Anna,w,UKR,1-4 Mar 2023,World Cup,final,"Doha, Qatar",UB,1,5.6,7.9,,13.5
LASHCHEVSKA,Anna,w,UKR,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",UB,3,5.6,7.7,,13.3
LAURITSEN,Michelle,w,DEN,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,59,4.1,7.533,,11.633
LAURITSEN,Michelle,w,DEN,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,100,3.2,8.433,,11.633
LEE,Chih Kai,m,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PB,27,5.2,7,,12.2
LEE,Chih Kai,m,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PB,18,5.2,7.5,,12.7
LEE,Chih Kai,m,TPE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PB,25,5.7,6.966,,12.666
LEE,Chih Kai,m,TPE,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PB,10,6,7.8,,13.8
LEE,Chih Kai,m,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PH,9,6.3,7.733,,14.033
LEE,Chih Kai,m,TPE,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",PH,1,6.5,8.533,,15.033
LEE,Chih Kai,m,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,3,6.2,8.333,,14.533
LEE,Chih Kai,m,TPE,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",PH,7,6.5,7.8,,14.3
LEE,Chih Kai,m,TPE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,2,6.4,8.633,,15.033
LEE,Chih Kai,m,TPE,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,17,6.2,7.466,,13.666
LEITNER,Madelen,w,NOR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,84,4,7.4,0.1,11.3
LENBERG,Joakim,m,SWE,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,74,4.7,8.166,,12.866
LENBERG,Joakim,m,SWE,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",HB,120,3.4,7.333,,10.733
LENBERG,Joakim,m,SWE,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PB,111,4.4,6.9,,11.3
LENBERG,Joakim,m,SWE,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",SR,121,4.1,7.6,,11.7
LENBERG,Joakim,m,SWE,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,47,4.7,8.533,,13.233
LENBERG,Joakim,m,SWE,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,86,3.4,8.733,,12.133
LENBERG,Joakim,m,SWE,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,68,4.4,8.4,,12.8
LENBERG,Joakim,m,SWE,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,87,4.4,7.233,,11.633
LENBERG,Joakim,m,SWE,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,87,3.7,8.7,,12.4
LENBERG,Joakim,m,SWE,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,75,4.8,8.7,0.1,13.4
LEON,Milca,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,11,4.5,6.65,,11.15
LEON,Milca,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,8,3.8,4.65,,8.45
LEON,Milca,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,4,4.5,7.5,,12
LEON,Milca,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,14,4.2,6.85,0.1,10.95
LEON,Milca,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,25,4.2,6.95,,11.15
LEON,Milca,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,8,4.6,7.3,,11.9
LEON,Milca,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,7,4.6,7.4,,12
LEON,Milca,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,6,4.6,7.9,,12.5
LEON,Milca,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,14,3.6,8.45,,12.05
LEON,Milca,w,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,21,3.6,8.8,,12.4
LEVANTESI,Matteo,m,ITA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",HB,12,5.4,8,,13.4
LEVANTESI,Matteo,m,ITA,11-16 Apr 2023,10th Senior European Championships,final,"Antalya, Turkey",PB,8,5.6,7.533,,13.133
LEVANTESI,Matteo,m,ITA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PB,3,6.2,8.533,,14.733
LEVANTESI,Matteo,m,ITA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PH,51,4.8,8.066,,12.866
LEVANTESI,Matteo,m,ITA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",SR,35,4.7,8.7,,13.4
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,27,5.6,8.066,,13.666
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,21,5.2,8.6,0.1,13.7
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,21,5.1,8.433,,13.533
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,11,5.1,8.233,,13.333
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",PB,5,5.7,8.733,,14.433
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,2,5.6,9.2,,14.8
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,6,5.6,9,,14.6
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,50,5,7.866,,12.866
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,18,4.8,8.3,,13.1
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,47,4.7,8.433,,13.133
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,51,5.2,9.033,0.3,13.933
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,21,5.2,8.6,0.1,13.7
LEVANTESI,Matteo,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT2,22,5.2,7.966,0.3,12.866
LEVANTESI,Matteo,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,19,5.5,7.9,,13.4
LEVANTESI,Matteo,m,ITA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",HB,44,4.9,5.233,,10.133
LEVANTESI,Matteo,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",HB,12,5.1,8.033,,13.133
LEVANTESI,Matteo,m,ITA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PB,9,5.9,8.233,,14.133
LEVANTESI,Matteo,m,ITA,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",PB,2,6.5,8.766,,15.266
LEVANTESI,Matteo,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PB,7,5.9,8.433,,14.333
LEVANTESI,Matteo,m,ITA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",RG,17,4.7,8.333,,13.033
LEVANTESI,Matteo,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT1,10,5.2,9,,14.2
LEVANTESI,Matteo,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT2,10,5.2,8.9,0.1,14
LIASKINAS,Ernestas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,109,4.5,6.2,,10.7
LIASKINAS,Ernestas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,103,4,6.733,,10.733
LIASKINAS,Ernestas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,102,4.8,7.833,,12.633
LIDBECK,Filip,m,SWE,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,83,5.7,7.3,0.3,12.7
LIDBECK,Filip,m,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,9,5.7,8.3,0.1,13.9
LIDBECK,Filip,m,SWE,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,12,5.7,7.566,,13.266
LIDBECK,Filip,m,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT1,23,5.2,9.033,,14.233
LIDBECK,Filip,m,SWE,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT1,14,5.2,9.2,,14.4
LIDBECK,Filip,m,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT2,23,4,9.033,,13.033
LIDBECK,Filip,m,SWE,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT2,14,4,9.1,,13.1
LIN,Guan Yi,m,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",HB,45,2.9,4.866,,7.766
LIN,Guan Yi,m,TPE,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",HB,14,4.4,8.1,,12.5
LIN,Guan Yi,m,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PB,17,5.1,8.266,,13.366
LIN,Guan Yi,m,TPE,9–12 Mar 2023,World Cup,final,"Baku, Azerbaijan",RG,5,5.9,8.333,,14.233
LIN,Guan Yi,m,TPE,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",RG,8,5.9,8.133,,14.033
LIN,Guan Yi,m,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",RG,13,5.8,8.033,,13.833
LIN,Guan Yi,m,TPE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,15,5.9,7.866,,13.766
LIN,Guan Yi,m,TPE,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",RG,14,5.9,8.166,,14.066
LIU,Yang,m,CHN,1-4 Mar 2023,World Cup,final,"Doha, Qatar",RG,1,6.4,8.966,,15.366
LIU,Yang,m,CHN,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",RG,1,6.4,8.933,,15.333
LIUBIMOV,Ilia,m,ISR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,105,5,7.233,,12.233
LIUBIMOV,Ilia,m,ISR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",HB,17,4.8,8.433,,13.233
LIUBIMOV,Ilia,m,ISR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PB,84,4.8,7.8,,12.6
LIUBIMOV,Ilia,m,ISR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PH,25,5.3,8.033,,13.333
LIUBIMOV,Ilia,m,ISR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",SR,59,4.2,8.866,,13.066
LLACER SIRERA,Maia,w,ESP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",UB,26,5.4,7.533,,12.933
LOCMELE,Anna,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,114,4.4,4.6,,9
LOCMELE,Anna,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,114,3.4,6.166,0.1,9.466
LOCMELE,Anna,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,118,1.8,4.2,,6
LOCMELE,Anna,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,91,3.4,8.433,,11.833
LODADIO,Marco,m,ITA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,52,5.4,7.9,,13.3
LODADIO,Marco,m,ITA,11-16 Apr 2023,10th Senior European Championships,final,"Antalya, Turkey",SR,4,6.3,8.366,,14.666
LODADIO,Marco,m,ITA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",SR,7,6.3,8.333,,14.633
LOOS,Riley,m,USA,9–12 Mar 2023,World Cup,final,"Baku, Azerbaijan",FX,3,5.6,8.133,,13.733
LOOS,Riley,m,USA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,5,5.6,8.166,,13.766
LOOS,Riley,m,USA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",HB,28,5.5,6.866,,12.366
LOOS,Riley,m,USA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PH,16,5.8,7.6,,13.4
LOOS,Riley,m,USA,9–12 Mar 2023,World Cup,final,"Baku, Azerbaijan",RG,8,5.7,8.3,,14
